Tenure,Sqft,Price,Transactions,Township,Bungalow,ClusterHouse,SemiDetached,TerracedHouse,Condominium,Flat,Hostel,TownHouse,lat,lng,Type,Clusters
FREEHOLD,1798.0271188677377,545000.0,15,SEBERANG_PERAI_TENGAH,0,0,0,1,0,0,0,0,5.352285,100.459476,Landed,17
FREEHOLD,1501.8484288354898,195000.0,9,SEBERANG_PERAI_TENGAH,0,0,0,1,0,0,0,0,5.357276000000001,100.46154820000001,Landed,17
FREEHOLD,1569.1984146242821,194000.0,3,SEBERANG_PERAI_TENGAH,0,0,0,1,0,0,0,0,5.3578785,100.4277734,Landed,11
FREEHOLD,1162.7906976744184,217500.0,34,SEBERANG_PERAI_TENGAH,0,0,0,1,0,0,0,0,5.366619,100.4209949,Landed,9
FREEHOLD,967.602769275017,471000.0,2,SEBERANG_PERAI_TENGAH,0,0,0,1,0,0,0,0,5.374592,100.4400248,Landed,17
FREEHOLD,1759.6604474312494,398000.0,106,SEBERANG_PERAI_TENGAH,0,0,0,1,0,0,0,0,5.314066599999999,100.426314,Landed,11
FREEHOLD,1392.757660167131,235000.0,18,SEBERANG_PERAI_TENGAH,0,0,0,1,0,0,0,0,5.3568104000000005,100.4930109,Landed,6
FREEHOLD,1749.3711410930712,306000.0,38,SEBERANG_PERAI_TENGAH,0,0,0,1,0,0,0,0,5.322349,100.43390809999998,Landed,11
FREEHOLD,1533.666452283184,310000.0,59,SEBERANG_PERAI_TENGAH,0,0,0,1,0,0,0,0,5.336351799999999,100.4807575,Landed,6
FREEHOLD,1979.9566630552547,731000.0,2,SEBERANG_PERAI_TENGAH,0,0,0,1,0,0,0,0,5.368484,100.45590779999999,Landed,17
FREEHOLD,1839.9264029438823,320000.0,11,SEBERANG_PERAI_TENGAH,0,0,0,1,0,0,0,0,5.445399,100.3821181,Landed,0
FREEHOLD,998.3361064891847,180000.0,34,SEBERANG_PERAI_TENGAH,0,0,0,1,0,0,0,0,5.4261749,100.4680786,Landed,5
FREEHOLD,1627.212886871908,398000.0,5,SEBERANG_PERAI_TENGAH,0,0,0,1,0,0,0,0,5.154662,100.4870329,Landed,2
FREEHOLD,1325.4471602650892,186000.0,23,SEBERANG_PERAI_TENGAH,0,0,0,1,0,0,0,0,5.314119,100.48291490000001,Landed,6
FREEHOLD,1562.5,270000.0,66,SEBERANG_PERAI_TENGAH,0,0,0,1,0,0,0,0,5.357972,100.44193609999999,Landed,17
FREEHOLD,1794.5771430134887,655900.0,23,SEBERANG_PERAI_TENGAH,0,0,0,1,0,0,0,0,5.3173455999999995,100.49233120000001,Landed,6
FREEHOLD,1475.9703361263605,306500.0,40,SEBERANG_PERAI_TENGAH,0,0,0,1,0,0,0,0,5.310828,100.445188,Landed,11
FREEHOLD,1764.9135192375572,250000.0,25,SEBERANG_PERAI_TENGAH,0,0,0,1,0,0,0,0,5.358312000000001,100.45753420000001,Landed,17
LEASEHOLD,1414.6939545411676,300000.0,4,SEBERANG_PERAI_TENGAH,0,0,0,1,0,0,0,0,5.391719,100.409523,Landed,9
FREEHOLD,1575.681179094347,325000.0,91,SEBERANG_PERAI_TENGAH,0,0,0,1,0,0,0,0,5.3924976,100.4092802,Landed,9
,1460.4673495518566,365000.0,21,SEBERANG_PERAI_TENGAH,0,0,0,1,0,0,0,0,5.3902729,100.4074828,Landed,9
FREEHOLD,1063.472517631255,190000.0,7,SEBERANG_PERAI_TENGAH,0,0,0,1,0,0,0,0,5.320082,100.4733349,Landed,6
FREEHOLD,1636.1256544502617,300000.0,15,SEBERANG_PERAI_TENGAH,0,0,0,1,0,0,0,0,5.34555,100.47021690000001,Landed,17
FREEHOLD,1490.1960784313726,629280.0,28,SEBERANG_PERAI_TENGAH,0,0,0,1,0,0,0,0,5.3473144999999995,100.4592665,Landed,17
FREEHOLD,744.463056020845,160000.0,13,SEBERANG_PERAI_TENGAH,0,0,0,1,0,0,0,0,5.415503,100.4968418,Landed,5
FREEHOLD,713.6418269230769,95000.0,137,SEBERANG_PERAI_TENGAH,0,0,0,1,0,0,0,0,5.315658999999999,100.4398132,Landed,11
FREEHOLD,1302.4511188525876,415000.0,1,SEBERANG_PERAI_TENGAH,0,0,0,1,0,0,0,0,5.1987821,100.4934866,Landed,12
FREEHOLD,1062.8019323671497,110000.0,92,SEBERANG_PERAI_TENGAH,0,0,0,1,0,0,0,0,5.3611949999999995,100.410538,Landed,9
FREEHOLD,1600.0,300000.0,9,SEBERANG_PERAI_TENGAH,0,0,0,1,0,0,0,0,5.2887830000000005,100.5127229,Landed,3
,721.1971873309694,120000.0,113,SEBERANG_PERAI_TENGAH,0,0,0,1,0,0,0,0,5.373749,100.4178661,Landed,9
LEASEHOLD,1777.7777777777778,120000.0,3,SEBERANG_PERAI_TENGAH,0,0,0,1,0,0,0,0,5.3635614,100.46076500000001,Landed,17
FREEHOLD,593.070440120695,57000.0,73,SEBERANG_PERAI_TENGAH,0,0,0,1,0,0,0,0,5.3399123,100.4797034,Landed,6
FREEHOLD,1380.071763731714,200000.0,51,SEBERANG_PERAI_TENGAH,0,0,0,1,0,0,0,0,5.336607,100.4779238,Landed,6
,598.4611000284981,84000.0,32,SEBERANG_PERAI_TENGAH,0,0,0,1,0,0,0,0,5.3159540000000005,100.4407762,Landed,11
FREEHOLD,1128.8588542466596,147000.0,81,SEBERANG_PERAI_TENGAH,0,0,0,1,0,0,0,0,5.33012,100.4962162,Landed,6
,740.4273323460968,70000.0,23,SEBERANG_PERAI_TENGAH,0,1,0,1,0,0,0,0,5.3002037,100.4775483,Landed,3
FREEHOLD,1736.45147738412,248000.0,9,SEBERANG_PERAI_TENGAH,0,0,0,1,0,0,0,0,5.4123410000000005,100.41222890000002,Landed,9
FREEHOLD,906.0902206976896,140000.0,50,SEBERANG_PERAI_TENGAH,0,0,0,1,0,0,0,0,5.330692,100.49420409999999,Landed,6
FREEHOLD,1937.5743949213067,293000.0,1,SEBERANG_PERAI_TENGAH,0,0,0,1,0,0,0,0,5.450483,100.3955,Landed,0
FREEHOLD,1671.6196136701337,270000.0,1,SEBERANG_PERAI_TENGAH,0,0,0,1,0,0,0,0,5.643275,100.50098349999999,Landed,8
FREEHOLD,1151.9530840925752,220000.0,28,SEBERANG_PERAI_TENGAH,0,0,0,1,0,0,0,0,5.385479900000001,100.28289090000001,Landed,7
FREEHOLD,663.919413919414,116000.0,45,SEBERANG_PERAI_TENGAH,0,0,0,1,0,0,0,0,5.31961,100.4418562,Landed,11
FREEHOLD,1884.0063139671065,370000.0,7,SEBERANG_PERAI_TENGAH,0,0,0,1,0,0,0,0,5.361890900000001,100.4512782,Landed,17
FREEHOLD,1891.4209729928011,412500.0,4,SEBERANG_PERAI_TENGAH,0,0,0,1,0,0,0,0,5.361890900000001,100.4512782,Landed,17
FREEHOLD,2275.5204414346626,544350.0,2,SEBERANG_PERAI_TENGAH,0,0,0,1,0,0,0,0,5.50221,100.42962299999999,Landed,10
FREEHOLD,691.4566687154271,135000.0,303,SEBERANG_PERAI_TENGAH,0,0,0,1,0,0,0,0,5.320082,100.4733349,Landed,6
FREEHOLD,1699.9575010624735,600000.0,11,SEBERANG_PERAI_TENGAH,0,0,0,1,0,0,0,0,5.3539236,100.42648009999999,Landed,11
FREEHOLD,990.7341411261582,278000.0,2,SEBERANG_PERAI_TENGAH,0,0,0,1,0,0,0,0,5.1663428,100.48719190000001,Landed,2
FREEHOLD,1081.8197346694756,190000.0,90,SEBERANG_PERAI_TENGAH,0,0,0,1,0,0,0,0,5.329471,100.49212800000001,Landed,6
FREEHOLD,2110.506099362627,500000.0,34,SEBERANG_PERAI_TENGAH,0,0,0,1,0,0,0,0,5.455911,100.28232220000001,Landed,4
FREEHOLD,741.1067193675889,75000.0,49,SEBERANG_PERAI_TENGAH,0,0,0,1,0,0,0,0,5.334859,100.492705,Landed,6
FREEHOLD,1623.92138063279,271000.0,6,SEBERANG_PERAI_TENGAH,0,0,0,1,0,0,0,0,5.406725,100.32347829999999,Landed,18
FREEHOLD,1722.6528854435833,240000.0,4,SEBERANG_PERAI_TENGAH,0,0,0,1,0,0,0,0,5.5173561,100.4478841,Landed,10
FREEHOLD,1618.9290161892902,260000.0,111,SEBERANG_PERAI_TENGAH,0,0,0,1,0,0,0,0,5.318037,100.4704099,Landed,6
FREEHOLD,1079.0679908326965,169500.0,40,SEBERANG_PERAI_TENGAH,0,0,0,1,0,0,0,0,5.360596,100.4497801,Landed,17
FREEHOLD,1723.4971617097665,355230.0,32,SEBERANG_PERAI_TENGAH,0,0,0,1,0,0,0,0,5.4010907999999995,100.49466690000001,Landed,5
FREEHOLD,1321.5996019652964,425000.0,11,SEBERANG_PERAI_TENGAH,0,0,0,1,0,0,0,0,5.384329,100.4074762,Landed,9
FREEHOLD,1790.545917555308,225000.0,75,SEBERANG_PERAI_TENGAH,0,0,0,1,0,0,0,0,5.3660928,100.45581340000001,Landed,17
FREEHOLD,1500.4201176329373,250000.0,25,SEBERANG_PERAI_TENGAH,0,0,0,1,0,0,0,0,5.3506072,100.47583840000001,Landed,17
FREEHOLD,2018.937570213449,629000.0,6,SEBERANG_PERAI_TENGAH,0,1,0,1,0,0,0,0,5.1714709999999995,100.4633802,Landed,2
FREEHOLD,2003.1085453276662,631500.0,2,SEBERANG_PERAI_TENGAH,0,0,0,1,0,0,0,0,5.3390459,100.4648353,Landed,17
,1508.9514066496165,318600.0,70,SEBERANG_PERAI_TENGAH,0,0,0,1,0,0,0,0,5.403660299999999,100.40898829999999,Landed,9
FREEHOLD,1979.9534239677744,629150.0,10,SEBERANG_PERAI_TENGAH,0,0,0,1,0,0,0,0,5.4141307,100.32875059999999,Landed,18
FREEHOLD,2036.5637900530764,518000.0,22,SEBERANG_PERAI_TENGAH,0,0,0,1,0,0,0,0,5.3565586,100.42041590000001,Landed,11
FREEHOLD,2738.401761429867,634296.0,1,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.3342777,100.5078173,Landed,6
FREEHOLD,1575.4590561732641,435000.0,18,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.517278500000001,100.47274449999999,Landed,8
FREEHOLD,1199.965715265278,140000.0,1,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.284803,100.4974031,Landed,3
FREEHOLD,1899.840413405274,250000.0,39,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.3377351,100.3077191,Landed,16
FREEHOLD,2116.4021164021165,780000.0,4,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.4236818,100.3963805,Landed,0
FREEHOLD,1495.0343501939985,420000.0,1,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.4117595000000005,100.37321290000001,Landed,0
FREEHOLD,1329.983744643121,180000.0,7,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.438198000000001,100.3876366,Landed,0
FREEHOLD,1866.073351037106,260000.0,15,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.4002386,100.382075,Landed,9
FREEHOLD,1515.2354832608285,320442.0,31,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.5252803,100.3750852,Landed,14
FREEHOLD,2833.5967487017388,502000.0,87,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.4185422,100.37621800000001,Landed,0
FREEHOLD,1554.2146644724812,255000.0,4,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.390645,100.30228829999999,Landed,7
FREEHOLD,801.2821263392073,136867.0,4,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.5235916,100.3765756,Landed,14
FREEHOLD,1120.7370737073707,326000.0,19,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.5416858,100.48301529999999,Landed,8
,690.7119283356907,73250.0,8,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.5029676,100.4322808,Landed,10
,727.9650576772315,65000.0,27,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.4985921,100.5212029,Landed,8
LEASEHOLD,773.9938080495356,72500.0,2,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.523457,100.3811558,Landed,14
LEASEHOLD,803.6739380022963,70000.0,3,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.4141307,100.32875059999999,Landed,18
LEASEHOLD,620.00124000248,100000.0,4,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.5132392,100.5047135,Landed,8
FREEHOLD,1733.0192069640218,868000.0,1,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.4506101,100.3816646,Landed,0
FREEHOLD,1431.6229605053857,315000.0,20,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.4396912,100.3859756,Landed,0
FREEHOLD,1380.4982774976286,276500.0,8,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.334887999999999,100.48771690000001,Landed,6
FREEHOLD,1713.5125838445222,298888.0,35,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.5179640999999995,100.424555,Landed,10
,2228.3366919857385,287500.0,82,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.415921,100.4017028,Landed,0
FREEHOLD,1541.6754812777658,291500.0,66,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.436797,100.38068100000001,Landed,0
FREEHOLD,963.5162931687777,178000.0,30,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.431463,100.38087220000001,Landed,0
FREEHOLD,1737.6194613379669,420000.0,3,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.4309138,100.39892420000001,Landed,0
FREEHOLD,1778.9373814041746,150000.0,3,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.1705245,100.47513570000001,Landed,2
FREEHOLD,1051.4948277821984,185000.0,19,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.4381216,100.3926054,Landed,0
FREEHOLD,699.991764802767,85000.0,21,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.479959,100.50445909999999,Landed,8
FREEHOLD,2349.6411788277296,645000.0,42,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.4839481,100.3818063,Landed,14
FREEHOLD,907.1988900154759,170000.0,3,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.410091,100.374377,Landed,0
FREEHOLD,874.508089199825,80000.0,18,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.3578075,100.47425150000001,Landed,17
FREEHOLD,1668.8918558077437,200000.0,1,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.518786,100.43692309999999,Landed,10
FREEHOLD,1692.5617353448924,451000.0,22,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.5236469,100.4314917,Landed,10
FREEHOLD,2022.2248399890054,515000.0,3,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.5221385000000005,100.43291459999999,Landed,10
FREEHOLD,1000.3751406777542,160000.0,5,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.434988,100.3793821,Landed,0
FREEHOLD,732.5724861196792,95000.0,3,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.426241,100.38591290000001,Landed,0
FREEHOLD,1400.9375505145752,260000.0,37,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.4084476,100.2806578,Landed,7
FREEHOLD,650.0893872907525,40000.0,274,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.4648,100.494873,Landed,8
FREEHOLD,1580.4358675761105,285000.0,93,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.427421900000001,100.39807309999999,Landed,0
FREEHOLD,1312.5,210000.0,15,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.422733999999999,100.381874,Landed,0
FREEHOLD,1056.4,264100.0,4,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.362265,100.4421251,Landed,17
FREEHOLD,1026.7560548408528,170000.0,111,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.4846933,100.461434,Landed,10
FREEHOLD,861.1111111111111,100750.0,1,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.445399,100.3821181,Landed,0
FREEHOLD,775.9456838021338,120000.0,3,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.503312,100.423652,Landed,10
FREEHOLD,1717.622810030917,250000.0,14,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.4347296,100.30827509999999,Landed,18
FREEHOLD,1743.1399573988222,278240.0,12,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.322349,100.43390809999998,Landed,11
FREEHOLD,1700.2997896997629,380000.0,19,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.4377324,100.29069820000001,Landed,4
FREEHOLD,1450.0506813830386,257500.0,8,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.43863,100.381136,Landed,0
FREEHOLD,969.4595137633112,193000.0,11,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.4384352,100.3929779,Landed,0
FREEHOLD,840.4227893787059,163000.0,71,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.411298,100.3986742,Landed,9
FREEHOLD,1180.637544273908,230000.0,16,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.4103625,100.335833,Landed,18
FREEHOLD,893.9879311629294,120000.0,45,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.493469,100.451389,Landed,10
FREEHOLD,900.0602046959663,149500.0,2,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.4163935,100.3326786,Landed,18
FREEHOLD,1634.1823247838822,457473.0,46,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.400862999999999,100.37872800000001,Landed,9
FREEHOLD,1552.1201961879929,250000.0,16,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.3776858,100.3150898,Landed,7
FREEHOLD,1590.9298710798207,348000.0,19,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.4247347999999995,100.3915999,Landed,0
FREEHOLD,762.0383356708742,81500.0,3,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.3382559999999994,100.30225959999999,Landed,16
FREEHOLD,1858.4172003659653,325000.0,11,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.4893160000000005,100.382377,Landed,14
LEASEHOLD,821.7891523831885,70000.0,7,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.4893160000000005,100.382377,Landed,14
FREEHOLD,618.7668340976924,85000.0,7,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.447726,100.3827611,Landed,0
FREEHOLD,1020.0913647048388,230000.0,37,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.4421397,100.38418100000001,Landed,0
FREEHOLD,1199.9834485041586,290000.0,1,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.440728,100.38474790000001,Landed,0
FREEHOLD,2191.5536338328493,370000.0,33,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.3069991,100.49461590000001,Landed,6
FREEHOLD,2823.3563426502205,499000.0,1,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.4749153,100.38751590000001,Landed,14
FREEHOLD,1327.885597548519,234000.0,11,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.4944009000000005,100.4479949,Landed,10
FREEHOLD,737.1007371007371,120000.0,54,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.4944009000000005,100.4479949,Landed,10
FREEHOLD,923.9068059221853,161000.0,6,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.4427059,100.391341,Landed,0
FREEHOLD,1515.7360965661687,275000.0,24,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.5335980000000005,100.4315288,Landed,10
FREEHOLD,941.0695742471443,145000.0,11,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.531552,100.37812609999999,Landed,14
FREEHOLD,739.0417940876656,101500.0,28,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.513111,100.40560090000001,Landed,14
FREEHOLD,1060.220525869381,50000.0,1,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.2975137000000005,100.4740816,Landed,3
,679.7172376291462,75000.0,36,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.48001,100.4606129,Landed,10
FREEHOLD,929.7773427942257,190000.0,6,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.5002319,100.4958678,Landed,8
FREEHOLD,833.4551835063605,228000.0,1,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.280751,100.50332,Landed,3
FREEHOLD,600.840805089475,161500.0,14,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.4532834999999995,100.3929564,Landed,0
FREEHOLD,1571.9151165837045,300000.0,18,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.405661,100.28557509999999,Landed,7
FREEHOLD,1399.9531396438613,239000.0,56,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.4405652,100.38556729999999,Landed,0
FREEHOLD,845.9827902929517,175000.0,38,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.4854053,100.3855541,Landed,14
FREEHOLD,2042.605272733287,617500.0,44,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.4483934000000005,100.3935351,Landed,0
FREEHOLD,1546.132874156981,431000.0,55,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.488559400000001,100.4626582,Landed,10
FREEHOLD,1368.946163503434,370738.0,3,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.412527099999999,100.4881923,Landed,5
FREEHOLD,2217.8708439897696,555000.0,13,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.3184059999999995,100.2716471,Landed,1
FREEHOLD,1497.0921863303968,260000.0,29,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.510044000000001,100.43975920000001,Landed,10
,664.0106241699867,35000.0,165,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.484918,100.5037672,Landed,8
FREEHOLD,1659.0710450742913,265750.0,16,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.450819,100.40173809999999,Landed,0
FREEHOLD,905.4257209238759,265000.0,54,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.535402700000001,100.3752224,Landed,14
FREEHOLD,990.7289505687103,276988.0,3,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.1663428,100.48719190000001,Landed,2
FREEHOLD,1884.1928211000966,526500.0,21,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.426563,100.393985,Landed,0
FREEHOLD,1566.7105345616344,500000.0,31,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.4527624,100.3044397,Landed,4
FREEHOLD,1569.1518393188517,575000.0,4,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.476376999999999,100.38646700000001,Landed,14
FREEHOLD,807.3751717819515,141000.0,59,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.524961599999999,100.3757573,Landed,14
FREEHOLD,882.0286659316428,168000.0,35,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.4446971,100.38558499999999,Landed,0
FREEHOLD,576.4163372859025,70000.0,65,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.5151273000000005,100.5053444,Landed,8
FREEHOLD,2083.4617518338164,338000.0,22,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.4223063,100.3929564,Landed,0
FREEHOLD,798.3677814246429,180000.0,4,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.3206913,100.2872179,Landed,1
FREEHOLD,630.7721603351423,66250.0,24,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.4245103,100.3884312,Landed,0
FREEHOLD,1537.9155329468826,260000.0,3,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.436221700000001,100.3988743,Landed,0
FREEHOLD,1824.9007710205758,400000.0,41,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.435868900000001,100.39225429999999,Landed,0
FREEHOLD,884.486113568017,200000.0,3,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.322268,100.44965,Landed,11
FREEHOLD,1729.9879458904416,387500.0,4,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.211869,100.51781290000001,Landed,12
FREEHOLD,689.0001726817475,399000.0,5,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.1866265,100.50499029999999,Landed,12
FREEHOLD,899.8503740648379,180420.0,21,SEBERANG_PERAI_UTARA,0,0,0,1,0,0,0,0,5.3324656,100.4989416,Landed,6
FREEHOLD,1989.9990949407188,1759000.0,4,TIMUR_LAUT,0,0,0,1,0,0,0,0,5.400330599999999,100.31699429999999,Landed,18
FREEHOLD,2631.830797205474,1650000.0,9,TIMUR_LAUT,0,0,0,1,0,0,0,0,5.400330599999999,100.31699429999999,Landed,18
FREEHOLD,1419.9865953265403,1250000.0,1,TIMUR_LAUT,0,0,0,1,0,0,0,0,5.389278,100.2830929,Landed,7
FREEHOLD,2576.9044934772105,1600000.0,7,TIMUR_LAUT,0,0,0,1,0,0,0,0,5.4579644,100.29417149999999,Landed,4
FREEHOLD,2806.2656257972344,1100000.0,31,TIMUR_LAUT,0,0,0,1,0,0,0,0,5.3354944,100.2972446,Landed,16
FREEHOLD,2485.6096284667715,997500.0,10,TIMUR_LAUT,0,0,0,1,0,0,0,0,5.3951961,100.3236899,Landed,18
FREEHOLD,1334.7422279072355,480000.0,8,TIMUR_LAUT,0,0,0,1,0,0,0,0,5.461855,100.28549190000001,Landed,4
FREEHOLD,699.6641612026227,262500.0,11,TIMUR_LAUT,0,0,0,1,0,0,0,0,5.3732927,100.29538670000001,Landed,7
,2981.086616070353,1237300.0,59,TIMUR_LAUT,0,0,0,1,0,0,0,0,5.456157599999999,100.3095598,Landed,4
FREEHOLD,789.8698162208658,477500.0,4,TIMUR_LAUT,0,0,0,1,0,0,0,0,5.451745,100.30362099999999,Landed,4
FREEHOLD,710.4274182876802,536870.0,1,TIMUR_LAUT,0,0,0,1,0,0,0,0,5.4286748,100.3171894,Landed,18
FREEHOLD,387.51345532831,36000.0,1,TIMUR_LAUT,0,0,0,1,0,0,0,0,5.4100265,100.2912321,Landed,7
FREEHOLD,1724.300090917641,1100000.0,8,TIMUR_LAUT,0,0,0,1,0,0,0,0,5.4283956,100.3178439,Landed,18
FREEHOLD,1474.6703678001388,680000.0,9,TIMUR_LAUT,0,0,0,1,0,0,0,0,5.4451719,100.305657,Landed,4
FREEHOLD,910.4182770763549,530000.0,6,TIMUR_LAUT,0,0,0,1,0,0,0,0,5.454100599999999,100.3024752,Landed,4
FREEHOLD,1712.395031152045,885000.0,29,TIMUR_LAUT,0,0,0,1,0,0,0,0,5.381099,100.30193100000001,Landed,7
FREEHOLD,1454.6254645022493,892500.0,28,TIMUR_LAUT,0,0,0,1,0,0,0,0,5.3831403,100.30506729999999,Landed,7
FREEHOLD,1608.3477169308019,820000.0,17,TIMUR_LAUT,0,0,0,1,0,0,0,0,5.3806178,100.2981134,Landed,7
FREEHOLD,1879.4931633436183,1200000.0,1,TIMUR_LAUT,0,0,0,1,0,0,0,0,5.4237727,100.3240721,Landed,18
